time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-17T16:41:13.885Z,38.2821,-118.6586,7,2.7,ml,45,45.13,0.125,0.1737,nn,nn00630673,2018-07-17T02:05:28.040Z,"27km S of Hawthorne, Nevada",earthquake,,1.2,0.36,12,reviewed,nn,nn
2018-04-16T23:31:57.370Z,33.4811667,-116.7751667,6.69,2.68,ml,118,13,0.08977,0.23,ci,ci38149896,2018-07-27T03:06:08.106Z,"9km ENE of Aguanga, CA",earthquake,0.11,0.37,0.153,140,reviewed,ci,ci
2018-04-16T16:39:26.470Z,37.4346667,-121.773,9.31,3.82,mw,216,31,0.02682,0.12,nc,nc73000196,2019-01-26T03:12:37.075Z,"9km NNE of Alum Rock, CA",earthquake,0.07,0.16,,6,reviewed,nc,nc
2018-04-16T16:36:48.880Z,35.0435,-119.0423333,7.73,3.78,mw,69,41,0.1478,0.31,ci,ci38149752,2018-07-27T03:30:44.409Z,"15km NW of Grapevine, CA",earthquake,0.22,0.96,,4,reviewed,ci,ci
2018-04-14T18:53:58.841Z,41.8938,-119.6299,0,2.8,ml,8,77.64,0.635,0.2398,nn,nn00630412,2018-07-07T02:25:23.040Z,"67km ESE of Lakeview, Oregon",earthquake,,0,0.19,4,reviewed,nn,nn
2018-04-13T15:24:46.040Z,35.392,-118.5445,4.77,3.69,mw,89,31,0.1426,0.16,ci,ci38148312,2018-07-27T03:36:36.728Z,"22km SSW of Bodfish, CA",earthquake,0.12,0.59,,4,reviewed,ci,ci
2018-04-13T02:47:50.710Z,34.8525,-116.3971667,1.12,3.29,ml,69,67,0.05609,0.17,ci,ci38148144,2018-07-27T03:32:00.720Z,"26km NW of Ludlow, CA",earthquake,0.1,0.21,0.159,296,reviewed,ci,ci
2018-04-13T01:33:23.900Z,41.629,-115.2661,3.8,2.5,ml,,75,0.883,0.71,us,us2000dzbz,2018-07-07T02:25:20.040Z,"62km NNW of Wells, Nevada",earthquake,4.4,2.3,0.059,38,reviewed,us,us
2018-04-12T10:53:12.410Z,33.8596667,-118.2881667,14.53,2.5,ml,92,50,0.03716,0.24,ci,ci38147936,2018-07-27T03:19:34.892Z,"3km N of Carson, CA",earthquake,0.18,0.35,0.261,26,reviewed,ci,ci
2018-04-10T13:23:06.320Z,34.1381667,-117.4238333,4.05,3.01,ml,166,12,0.03393,0.21,ci,ci37912351,2018-08-29T06:19:14.117Z,"6km NE of Fontana, CA",earthquake,0.1,0.26,0.172,296,reviewed,ci,ci
2018-04-10T07:19:53.879Z,41.0338,-117.4406,11.2,3,ml,24,108.53,0.625,0.1752,nn,nn00629921,2018-07-07T02:25:16.040Z,"25km ENE of Winnemucca, Nevada",earthquake,,2.8,0.23,17,reviewed,nn,nn
2018-04-10T07:04:12.420Z,33.8348333,-119.7223333,14.31,2.7,ml,46,128,0.1758,0.19,ci,ci37912175,2018-10-05T13:50:29.209Z,"29km SW of Santa Cruz Is. (E end), CA",earthquake,0.27,0.54,0.233,25,reviewed,ci,ci
2018-04-10T06:51:56.230Z,40.6581667,-123.714,26.29,2.58,md,41,45,0.2089,0.11,nc,nc72997601,2018-04-19T05:05:03.488Z,"32km SSW of Willow Creek, CA",earthquake,0.25,0.85,0.187,40,reviewed,nc,nc
2018-04-09T16:56:20.800Z,37.356,-118.4066667,8.09,2.73,ml,43,75,0.06239,0.07,nc,nc72997341,2018-04-11T22:34:21.417Z,"2km SW of Bishop, CA",earthquake,0.25,0.59,0.181,6,reviewed,nc,nc
2018-04-09T07:31:59.520Z,34.2433333,-117.458,11.64,3.23,ml,223,14,0.0223,0.21,ci,ci37911423,2018-07-27T03:58:56.680Z,"4km ESE of Lytle Creek, CA",earthquake,0.1,0.22,0.121,337,reviewed,ci,ci
2018-04-09T03:52:40.850Z,36.5661667,-121.1536667,3.92,3.3,ml,69,74,0.02614,0.08,nc,nc72997156,2018-07-07T02:25:14.040Z,"4km NNW of Pinnacles, CA",earthquake,0.13,0.26,0.189,32,reviewed,nc,nc
2018-04-08T16:48:27.170Z,39.4848333,-123.1155,3.67,2.84,md,35,38,0.09433,0.08,nc,nc72997031,2018-04-13T01:10:38.110Z,"16km WNW of Lake Pillsbury, CA",earthquake,0.13,0.67,0.213,62,reviewed,nc,nc
2018-04-08T11:36:16.322Z,39.3322,-119.9574,9.4,2.6,ml,43,21.56,0.073,0.1893,nn,nn00629667,2018-08-02T13:12:05.394Z,"9km N of Incline Village, Nevada",earthquake,,0.8,0.18,13,reviewed,nn,nn
2018-04-08T11:22:53.310Z,33.8525,-119.7351667,14.97,2.6,ml,47,128,0.1651,0.22,ci,ci37910879,2018-07-27T04:06:40.814Z,"28km SW of Santa Cruz Is. (E end), CA",earthquake,0.33,0.57,0.209,25,reviewed,ci,ci
2018-04-08T02:37:41.389Z,40.7885,-115.9622,1.1,3,ml,12,138.76,0.315,0.1507,nn,nn00629607,2018-06-30T01:11:34.040Z,"14km NE of Carlin, Nevada",earthquake,,4.7,0.33,9,reviewed,nn,nn
2018-04-07T07:37:15.640Z,38.8265,-122.7676667,0.76,3.49,mw,85,36,0.004336,0.07,nc,nc72996311,2018-06-30T01:11:32.040Z,"4km W of Cobb, CA",earthquake,0.07,0.11,,3,reviewed,nc,nc
2018-04-06T17:59:52.410Z,41.1743333,-122.1613333,3.29,2.8,mh,3,336,0.1724,2.42,nc,nc72998311,2018-04-17T16:37:02.615Z,"9km SSW of McCloud, CA",earthquake,54.36,98.94,,0,reviewed,nc,nc
2018-04-06T17:51:23.270Z,36.0603333,-120.2041667,9.98,2.57,md,66,65,0.0766,0.08,nc,nc72996141,2018-04-17T03:37:03.171Z,"9km NW of Avenal, CA",earthquake,0.24,0.38,0.14,67,reviewed,nc,nc
2018-04-06T00:48:56.670Z,34.6788333,-119.9998333,2.13,2.53,ml,32,49,0.05032,0.16,ci,ci37908959,2018-07-27T03:39:13.629Z,"10km NE of Santa Ynez, CA",earthquake,0.2,0.38,0.146,25,reviewed,ci,ci
2018-04-05T20:39:41.010Z,35.5186667,-120.0788333,11.99,2.61,md,66,113,0.05054,0.09,nc,nc72995851,2018-04-14T04:52:03.475Z,"20km NNW of Simmler, CA",earthquake,0.21,0.4,0.132,52,reviewed,nc,nc
2018-04-05T20:22:41.350Z,35.5256667,-120.0695,12.2,2.93,ml,68,71,0.05277,0.08,nc,nc72995846,2018-04-06T19:44:46.062Z,"20km NNW of Simmler, CA",earthquake,0.24,0.36,0.133,13,reviewed,nc,nc
2018-04-05T19:34:50.910Z,33.8306667,-119.728,9.79,2.58,ml,20,129,0.1816,0.31,ci,ci37184060,2018-07-27T04:15:59.441Z,"30km SW of Santa Cruz Is. (E end), CA",earthquake,0.56,31.61,0.111,12,reviewed,ci,ci
2018-04-05T19:29:16.500Z,33.8375,-119.7258333,9.87,5.29,mw,90,129,0.1747,0.31,ci,ci37908735,2019-02-20T22:08:40.154Z,"29km SW of Santa Cruz Is. (E end), CA",earthquake,0.28,31.61,,6,reviewed,ci,ci
2018-04-05T05:20:08.060Z,38.7161667,-119.6096667,-1.76,2.82,md,54,108,0.2506,0.15,nc,nc72995506,2018-04-10T05:07:02.644Z,"16km E of Markleeville, CA",earthquake,0.23,0.83,0.254,64,reviewed,nc,nc
2018-04-05T04:11:50.800Z,36.6478333,-121.2615,3.16,2.91,ml,65,70,0.05648,0.08,nc,nc72995461,2018-04-06T00:19:02.354Z,"17km SSE of Tres Pinos, CA",earthquake,0.11,0.59,0.154,26,reviewed,nc,nc
2018-04-05T03:23:31.670Z,36.6508333,-121.2663333,3.38,2.82,ml,70,59,0.0557,0.09,nc,nc72995381,2018-04-10T04:37:02.566Z,"16km SSE of Tres Pinos, CA",earthquake,0.13,0.7,0.172,27,reviewed,nc,nc
2018-04-05T00:23:14.970Z,32.6268333,-115.7458333,10.53,3.11,ml,75,78,0.0278,0.29,ci,ci37907887,2018-07-27T03:28:33.303Z,"16km WNW of Progreso, B.C., MX",earthquake,0.28,0.5,0.205,18,reviewed,ci,ci
2018-04-04T00:16:52.930Z,38.2929,-118.513,9.2,3,ml,29,46.4,0.042,0.1436,nn,nn00628994,2018-06-30T01:11:27.040Z,"27km SSE of Hawthorne, Nevada",earthquake,,0.7,0.41,11,reviewed,nn,nn
2018-04-03T15:29:38.530Z,35.1106667,-116.6195,9.24,2.84,ml,36,94,0.04506,0.16,ci,ci37906175,2018-07-27T04:05:35.747Z,"18km SSE of Fort Irwin, CA",earthquake,0.18,0.38,0.194,26,reviewed,ci,ci
2018-04-03T10:58:16.300Z,34.505,-120.573,3.55,2.66,ml,27,185,0.07525,0.27,ci,ci37906015,2018-07-27T03:38:21.674Z,"18km SW of Lompoc, CA",earthquake,0.86,0.55,0.13,43,reviewed,ci,ci
2018-04-03T06:33:08.800Z,40.6061667,-122.3055,16.05,2.52,md,23,39,0.06696,0.06,nc,nc72994000,2019-02-10T16:13:05.118Z,"6km ENE of Redding, CA",earthquake,0.26,0.41,0.166,49,reviewed,nc,nc
2018-04-02T21:26:43.080Z,38.8158333,-122.7988333,3.24,2.7,md,73,29,0.008324,0.05,nc,nc72993795,2018-04-12T04:57:04.352Z,"6km NW of The Geysers, CA",earthquake,0.12,0.16,0.207,52,reviewed,nc,nc
2018-04-02T02:53:54.670Z,33.4925,-116.8045,2.91,3.37,mw,158,27,0.09185,0.24,ci,ci37904927,2018-07-27T04:02:38.134Z,"8km NE of Aguanga, CA",earthquake,0.1,0.46,,4,reviewed,ci,ci
2018-04-01T10:46:57.490Z,36.857,-121.5908333,6.06,2.6,md,67,36,0.001195,0.1,nc,nc72992835,2018-04-05T20:33:05.107Z,"5km WNW of San Juan Bautista, CA",earthquake,0.15,0.26,0.139,82,reviewed,nc,nc
2018-03-31T15:07:31.240Z,36.8606667,-121.5925,6.44,2.8,md,69,37,0.003139,0.08,nc,nc72992335,2018-04-18T16:36:45.381Z,"5km WNW of San Juan Bautista, CA",earthquake,0.12,0.21,0.157,98,reviewed,nc,nc
2018-03-31T14:33:39.330Z,36.8596667,-121.5915,6.24,3.02,ml,92,35,0.002196,0.1,nc,nc72992330,2018-06-22T21:32:18.040Z,"5km WNW of San Juan Bautista, CA",earthquake,0.11,0.22,0.192,35,reviewed,nc,nc
2018-03-31T09:05:53.270Z,37.0593333,-121.4908333,4.46,2.64,md,81,42,0.03421,0.06,nc,nc72992195,2018-04-18T16:20:31.548Z,"9km NE of Gilroy, CA",earthquake,0.1,0.25,0.169,121,reviewed,nc,nc
2018-03-30T15:05:39.740Z,37.9803333,-122.0516667,14.89,2.79,md,121,26,0.02427,0.16,nc,nc72991830,2018-04-01T00:01:37.787Z,"2km E of Pacheco, CA",earthquake,0.17,0.27,0.171,93,reviewed,nc,nc
2018-03-29T05:52:21.644Z,41.8273,-119.6444,6.2,2.5,ml,7,145.06,0.663,,nn,nn00628167,2018-06-22T21:32:13.040Z,"70km SE of Lakeview, Oregon",earthquake,,,,,reviewed,nn,nn
2018-03-27T22:54:41.190Z,40.5138333,-123.9008333,20.32,2.55,md,24,63,0.1066,0.11,nc,nc72990650,2018-03-30T05:01:18.844Z,"17km ESE of Hydesville, CA",earthquake,0.29,0.41,0.136,34,reviewed,nc,nc
2018-03-27T16:27:07.140Z,38.21,-121.8161667,22.86,2.61,md,47,155,0.05583,0.2,nc,nc72990716,2018-03-30T01:07:04.147Z,"12km WNW of Rio Vista, CA",earthquake,0.3,0.4,0.143,52,reviewed,nc,nc
2018-03-26T22:22:06.270Z,37.8363333,-121.9613333,8.68,2.74,md,130,65,0.009662,0.1,nc,nc72990340,2018-03-31T06:06:07.250Z,"0km WNW of Diablo, CA",earthquake,0.1,0.13,0.166,85,reviewed,nc,nc
2018-03-26T06:52:31.660Z,36.004,-120.883,9.63,2.84,md,85,46,0.02143,0.09,nc,nc72990286,2018-03-30T00:23:02.907Z,"3km SE of San Ardo, CA",earthquake,0.14,0.36,0.135,95,reviewed,nc,nc
2018-03-25T18:59:33.780Z,38.8023333,-122.7773333,1.74,2.98,ml,80,26,0.01122,0.08,nc,nc72990036,2018-06-19T01:35:53.040Z,"3km NNW of The Geysers, CA",earthquake,0.12,0.18,0.189,31,reviewed,nc,nc
2018-03-25T00:51:49.050Z,36.4151667,-120.9865,6.62,2.98,md,88,59,0.02797,0.08,nc,nc72989766,2018-06-19T01:35:52.040Z,"19km SE of Pinnacles, CA",earthquake,0.13,0.3,0.168,104,reviewed,nc,nc
2018-03-24T22:14:48.730Z,41.1828333,-121.914,10.06,2.61,md,28,60,0.165,0.16,nc,nc72989721,2018-03-27T16:02:03.914Z,"18km N of Big Bend, CA",earthquake,0.33,1.48,0.138,28,reviewed,nc,nc
2018-03-24T21:29:50.170Z,33.2616667,-116.1065,3.78,2.68,ml,83,25,0.1027,0.21,ci,ci37899655,2018-07-27T02:25:08.327Z,"13km N of Ocotillo Wells, CA",earthquake,0.14,0.64,0.174,25,reviewed,ci,ci
2018-03-23T08:49:25.840Z,35.3965,-117.825,7.67,3.06,ml,49,38,0.1299,0.14,ci,ci37899039,2018-07-27T03:45:29.899Z,"18km W of Johannesburg, CA",earthquake,0.13,0.71,0.213,163,reviewed,ci,ci
2018-03-23T03:18:50.370Z,40.4503333,-124.4258333,23.57,2.85,md,19,236,0.07197,0.07,nc,nc72988941,2018-06-19T01:35:48.040Z,"18km NW of Petrolia, CA",earthquake,0.82,0.32,0.138,44,reviewed,nc,nc
2018-03-22T22:57:55.810Z,36.2328333,-117.5685,0.79,3.04,ml,36,40,0.04304,0.15,ci,ci37898863,2018-07-27T04:08:17.423Z,"40km E of Olancha, CA",earthquake,0.15,0.26,0.154,26,reviewed,ci,ci
2018-03-22T19:27:36.340Z,36.006,-120.5655,4.34,2.6,md,68,56,0.02367,0.05,nc,nc72988781,2018-03-23T23:23:03.612Z,"17km NW of Parkfield, CA",earthquake,0.16,0.15,0.112,49,reviewed,nc,nc
2018-03-22T16:24:49.560Z,40.7513333,-124.3891667,24.52,4.42,mw,34,197,0.1522,0.11,nc,nc72988726,2019-02-06T18:37:11.397Z,"17km W of Humboldt Hill, CA",earthquake,0.47,0.6,,3,reviewed,nc,nc
2018-03-21T21:11:31.290Z,36.858,-121.5875,5.97,2.79,md,70,31,0.003772,0.09,nc,nc72988386,2018-03-31T14:57:47.554Z,"5km WNW of San Juan Bautista, CA",earthquake,0.12,0.23,0.144,83,reviewed,nc,nc
2018-03-20T12:09:02.070Z,32.9091667,-115.5073333,9.55,2.93,ml,68,72,0.04555,0.32,ci,ci37897631,2018-07-27T03:33:32.068Z,"8km SSE of Brawley, CA",earthquake,0.23,0.55,0.281,21,reviewed,ci,ci
2018-03-20T06:55:43.430Z,38.7911667,-122.7595,2.58,2.72,md,77,43,0.01948,0.06,nc,nc72987581,2018-03-23T23:08:03.609Z,"2km N of The Geysers, CA",earthquake,0.11,0.18,0.178,70,reviewed,nc,nc
2018-03-17T22:19:04.180Z,33.2738333,-116.2575,5.29,2.82,ml,108,20,0.08098,0.19,ci,ci37895967,2018-07-27T03:19:12.895Z,"11km E of Borrego Springs, CA",earthquake,0.11,0.44,0.198,25,reviewed,ci,ci
2018-03-17T20:31:48.870Z,38.7933333,-122.7518333,0.73,2.79,md,70,44,0.01553,0.06,nc,nc72985836,2018-03-23T01:49:02.378Z,"2km NNE of The Geysers, CA",earthquake,0.1,0.18,0.155,61,reviewed,nc,nc
2018-03-17T19:58:56.640Z,34.0393333,-117.264,17.01,2.57,ml,149,13,0.01561,0.17,ci,ci37895895,2018-07-27T03:47:33.727Z,"1km SSW of Loma Linda, CA",earthquake,0.11,0.22,0.17,22,reviewed,ci,ci
2018-03-17T17:45:35.550Z,37.661,-118.8431667,2.73,2.98,md,41,52,0.02372,0.06,nc,nc72985536,2018-06-11T21:53:49.040Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.13,0.22,0.215,63,reviewed,nc,nc
2018-03-16T04:08:01.540Z,33.9563333,-116.3191667,8.31,3.09,ml,97,30,0.0761,0.15,ci,ci37894911,2018-07-27T03:19:01.667Z,"16km NNE of Thousand Palms, CA",earthquake,0.1,0.34,0.167,277,reviewed,ci,ci
2018-03-16T01:53:38.950Z,36.8546667,-121.579,5.68,2.64,md,48,45,0.01094,0.11,nc,nc72984391,2019-02-13T03:53:06.714Z,"4km WNW of San Juan Bautista, CA",earthquake,0.17,0.29,0.2,43,reviewed,nc,nc
2018-03-16T01:53:17.530Z,36.8568333,-121.588,5.87,2.59,ml,73,31,0.003414,0.09,nc,nc72984386,2018-03-17T06:41:02.833Z,"5km WNW of San Juan Bautista, CA",earthquake,0.14,0.21,0.196,18,reviewed,nc,nc
2018-03-15T15:47:36.810Z,34.2963333,-116.9573333,4.67,2.65,ml,107,22,0.0455,0.14,ci,ci37894671,2018-07-27T04:09:23.667Z,"7km NW of Big Bear Lake, CA",earthquake,0.09,0.37,0.134,137,reviewed,ci,ci
2018-03-14T15:41:23.970Z,40.3965,-124.3995,29.32,2.94,ml,21,237,0.09208,0.12,nc,nc72983731,2018-03-15T00:47:52.697Z,"12km NW of Petrolia, CA",earthquake,1.13,0.86,0.192,16,reviewed,nc,nc
2018-03-14T13:26:50.180Z,33.9525,-116.9876667,4.86,2.73,ml,116,27,0.02957,0.19,ci,ci37894087,2018-07-27T03:31:32.919Z,"3km NNW of Beaumont, CA",earthquake,0.12,0.31,0.147,220,reviewed,ci,ci
2018-03-14T12:27:53.950Z,35.9421667,-117.6541667,2.72,2.77,ml,35,33,0.006494,0.17,ci,ci37894071,2018-07-27T02:27:06.528Z,"23km E of Little Lake, CA",earthquake,0.15,0.26,0.125,128,reviewed,ci,ci
2018-03-13T09:57:04.350Z,35.6031667,-117.402,6.01,2.64,ml,39,62,0.0518,0.15,ci,ci37893367,2018-07-27T03:07:29.205Z,"18km S of Trona, CA",earthquake,0.16,0.44,0.122,125,reviewed,ci,ci
2018-03-13T05:59:06.440Z,39.7496667,-120.2975,8.28,2.58,md,15,93,0.1026,0.08,nc,nc72983196,2018-03-14T16:24:02.136Z,"9km NNW of Loyalton, CA",earthquake,0.31,0.65,0.202,31,reviewed,nc,nc
2018-03-11T18:10:35.830Z,36.9431667,-121.4391667,3.14,2.72,ml,74,63,0.04901,0.07,nc,nc72982556,2018-06-08T05:12:21.040Z,"11km NNW of Hollister, CA",earthquake,0.1,0.36,0.084,11,reviewed,nc,nc
2018-03-11T18:09:08.410Z,36.9436667,-121.441,2.84,3.42,ml,108,60,0.04949,0.09,nc,nc72982551,2018-11-02T13:30:37.341Z,"11km NNW of Hollister, CA",earthquake,0.09,0.31,0.124,47,reviewed,nc,nc
2018-03-11T12:45:22.130Z,33.1778333,-116.0291667,8.9,3.56,ml,99,27,0.1083,0.2,ci,ci37892055,2018-07-27T02:27:58.386Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.12,0.52,0.121,315,reviewed,ci,ci
2018-03-11T12:35:42.070Z,35.832,-117.7265,3.71,2.69,ml,35,38,0.03899,0.12,ci,ci37892047,2018-07-27T03:08:46.635Z,"20km SE of Little Lake, CA",earthquake,0.12,0.31,0.139,120,reviewed,ci,ci
2018-03-10T15:25:33.970Z,37.416,-118.5691667,11.31,2.69,md,42,67,0.06058,0.06,nc,nc72982041,2018-03-12T20:03:03.539Z,"2km E of Round Valley, CA",earthquake,0.19,0.49,0.264,34,reviewed,nc,nc
2018-03-10T01:21:24.930Z,40.5501667,-124.3411667,27.72,2.87,md,25,204,0.0645,0.22,nc,nc72981791,2018-03-10T07:00:02.861Z,"7km WSW of Ferndale, CA",earthquake,0.64,0.59,0.182,70,reviewed,nc,nc
2018-03-09T05:11:49.240Z,35.7993333,-120.3495,8.18,2.69,md,77,55,0.02742,0.07,nc,nc72981466,2018-03-10T00:00:49.316Z,"10km NNW of Cholame, CA",earthquake,0.12,0.23,0.12,63,reviewed,nc,nc
2018-03-08T20:59:31.933Z,40.945,-116.3554,0,2.5,ml,8,100.02,0.018,0.0467,nn,nn00625018,2018-06-08T05:12:15.040Z,"33km NW of Carlin, Nevada",explosion,,0,0.44,9,reviewed,nn,nn
2018-03-08T08:08:29.440Z,35.5585,-120.8688333,7.38,3.22,ml,75,119,0.07731,0.06,nc,nc72980896,2018-06-08T05:12:15.040Z,"13km N of Cayucos, CA",earthquake,0.16,0.62,0.107,24,reviewed,nc,nc
2018-03-07T18:05:00.420Z,35.4871667,-120.0265,7.99,3.69,mw,52,34,0.1744,0.27,ci,ci37889959,2018-07-27T03:37:38.496Z,"15km N of Simmler, CA",earthquake,0.28,1.52,,6,reviewed,ci,ci
2018-03-07T04:26:43.510Z,37.0063333,-121.459,8.28,2.53,md,78,43,0.0279,0.08,nc,nc72979946,2018-03-09T00:43:02.294Z,"10km E of Gilroy, CA",earthquake,0.13,0.3,0.172,83,reviewed,nc,nc
2018-03-06T22:21:26.720Z,37.4631667,-118.7423333,2.67,2.8,md,46,84,0.08609,0.06,nc,nc72979866,2018-03-07T10:58:30.477Z,"12km SSW of Toms Place, CA",earthquake,0.21,0.69,0.201,45,reviewed,nc,nc
2018-03-06T17:41:28.950Z,34.3911667,-118.7601667,19.05,2.51,ml,76,25,0.08765,0.2,ci,ci37889271,2018-07-27T03:14:52.878Z,"4km SE of Piru, CA",earthquake,0.16,0.33,0.135,113,reviewed,ci,ci
2018-03-06T12:44:06.150Z,37.0041667,-121.459,8.63,2.56,md,74,42,0.02942,0.08,nc,nc72979741,2018-03-06T22:32:02.825Z,"10km E of Gilroy, CA",earthquake,0.11,0.25,0.157,86,reviewed,nc,nc
2018-03-06T12:38:16.730Z,37.0016667,-121.4613333,8.23,3.31,mw,127,42,0.03008,0.1,nc,nc72979736,2018-06-08T05:12:11.040Z,"10km E of Gilroy, CA",earthquake,0.09,0.24,,4,reviewed,nc,nc
2018-03-05T22:19:44.940Z,38.778,-122.7145,1.79,2.59,md,64,23,0.005189,0.1,nc,nc72979511,2018-03-07T06:08:02.846Z,"2km W of Anderson Springs, CA",earthquake,0.14,0.12,0.172,40,reviewed,nc,nc
2018-03-03T11:04:04.620Z,37.8466667,-122.2403333,5.21,2.76,md,192,16,0.006128,0.14,nc,nc72978476,2018-11-10T20:16:41.736Z,"3km NNW of Piedmont, CA",earthquake,0.09,0.13,0.147,112,reviewed,nc,nc
2018-03-03T07:00:12.670Z,33.4773333,-116.4675,5.71,2.58,ml,114,45,0.05771,0.2,ci,ci37887167,2018-03-05T17:02:11.910Z,"21km ESE of Anza, CA",earthquake,0.11,0.34,0.15,128,reviewed,ci,ci
2018-03-02T16:55:04.850Z,36.0371667,-117.3433333,2.5,2.52,ml,28,49,0.1199,0.18,ci,ci37886839,2018-03-02T17:33:32.424Z,"30km N of Searles Valley, CA",earthquake,0.21,0.87,0.168,58,reviewed,ci,ci
2018-03-02T15:25:23.220Z,36.582,-121.1283333,9.09,3.06,ml,76,75,0.05021,0.09,nc,nc72978276,2018-05-27T01:06:09.040Z,"6km NNE of Pinnacles, CA",earthquake,0.14,0.22,0.245,22,reviewed,nc,nc
2018-03-01T10:00:17.900Z,36.679,-121.2756667,5.01,3.39,ml,61,93,0.07489,0.08,nc,nc72977826,2018-05-27T01:06:07.040Z,"13km SSE of Tres Pinos, CA",earthquake,0.13,0.6,0.183,37,reviewed,nc,nc
2018-03-01T05:25:37.180Z,35.1413333,-117.0928333,3.58,2.83,ml,39,34,0.2131,0.16,ci,ci37885063,2018-03-01T20:01:28.110Z,"28km NNW of Barstow, CA",earthquake,0.15,0.89,0.147,139,reviewed,ci,ci
2018-03-01T02:56:53.010Z,37.8276667,-121.9786667,6.44,2.53,md,102,38,0.02139,0.14,nc,nc72977686,2018-04-21T04:21:02.326Z,"2km WSW of Diablo, CA",earthquake,0.11,0.15,0.148,85,reviewed,nc,nc
2018-03-01T02:21:31.070Z,36.5541667,-120.5825,15.14,2.98,ml,118,29,0.2569,0.16,nc,nc72977681,2018-05-27T01:06:06.040Z,"17km NNE of New Idria, CA",earthquake,0.15,0.36,0.197,24,reviewed,nc,nc
2018-02-28T18:27:58.362Z,37.4486,-115.0942,3.5,2.5,ml,21,58.29,0.054,0.2043,nn,nn00623730,2018-05-27T01:06:06.040Z,"11km NNE of Alamo, Nevada",earthquake,,2.3,0.42,24,reviewed,nn,nn
2018-02-28T15:43:10.950Z,32.9015,-115.5173333,9.51,2.55,ml,39,66,0.03649,0.24,ci,ci37884615,2018-03-27T22:06:40.460Z,"8km NE of Imperial, CA",earthquake,0.26,0.57,0.145,62,reviewed,ci,ci
2018-02-28T15:41:18.660Z,32.9076667,-115.5155,11.27,2.77,ml,44,69,0.03853,0.28,ci,ci37884607,2018-03-27T21:53:33.580Z,"8km S of Brawley, CA",earthquake,0.27,0.49,0.208,67,reviewed,ci,ci
2018-02-28T15:34:34.190Z,33.7348333,-116.8663333,10.52,2.73,ml,127,13,0.06756,0.2,ci,ci37884559,2019-02-10T19:28:11.165Z,"3km ESE of Valle Vista, CA",earthquake,0.11,0.22,0.152,155,reviewed,ci,ci
2018-02-26T18:44:41.990Z,33.4825,-116.5036667,12.59,3.66,ml,141,18,0.07686,0.2,ci,ci38116288,2018-05-27T01:06:02.040Z,"18km ESE of Anza, CA",earthquake,0.11,0.21,0.13,305,reviewed,ci,ci
2018-02-26T15:44:37.280Z,38.795,-122.7835,3.5,2.82,md,78,42,0.003902,0.08,nc,nc72976426,2018-03-02T07:00:03.990Z,"3km NW of The Geysers, CA",earthquake,0.15,0.18,0.194,56,reviewed,nc,nc
2018-02-26T14:39:54.770Z,36.8705,-121.6023333,5.41,2.84,md,68,34,0.0153,0.11,nc,nc72976396,2018-03-31T16:17:01.248Z,"4km ESE of Aromas, CA",earthquake,0.15,0.26,0.184,104,reviewed,nc,nc
2018-02-26T14:13:09.620Z,36.871,-121.6,5.33,2.67,md,,,,,nc,nc72976376,2018-03-02T08:18:02.151Z,"4km ESE of Aromas, CA",earthquake,0.13,0.22,0.164,101,reviewed,nc,nc
2018-02-26T08:19:26.020Z,33.557,-115.886,9.11,2.6,ml,79,63,0.05001,0.17,ci,ci38116056,2018-02-26T21:55:23.850Z,"6km NE of North Shore, CA",earthquake,0.14,0.35,0.151,154,reviewed,ci,ci
2018-02-25T06:16:06.340Z,38.8015,-122.7778333,2.26,2.67,md,72,28,0.01145,0.07,nc,nc72975786,2018-03-01T03:29:03.850Z,"3km NW of The Geysers, CA",earthquake,0.12,0.21,0.217,64,reviewed,nc,nc
2018-02-24T21:02:19.160Z,37.338,-117.907,6.1,3.51,ml,54,92,0.2976,0.11,nc,nc72975536,2018-05-22T02:00:26.040Z,"8km ESE of Deep Springs, CA",earthquake,0.35,0.9,0.244,38,reviewed,nc,nc
2018-02-24T08:48:30.570Z,38.6303333,-119.8345,-1.48,2.5,md,31,88,0.4025,0.17,nc,nc72975151,2018-02-28T05:00:03.983Z,"7km SSW of Markleeville, CA",earthquake,0.28,1.55,0.206,27,reviewed,nc,nc
2018-02-24T02:39:20.940Z,36.2278333,-117.4021667,2.08,2.77,ml,28,47,0.1835,0.13,ci,ci38114680,2018-02-26T16:27:31.496Z,"48km SSW of Stovepipe Wells, CA",earthquake,0.19,0.77,0.159,78,reviewed,ci,ci
2018-02-23T20:21:59.300Z,37.8291667,-121.9793333,6.79,2.8,md,111,41,0.02242,0.13,nc,nc72974776,2018-05-01T17:28:19.224Z,"2km WSW of Diablo, CA",earthquake,0.12,0.17,0.139,79,reviewed,nc,nc
2018-02-23T20:19:39.660Z,37.8263333,-121.9845,6.16,3.51,mw,137,25,0.01812,0.18,nc,nc72974766,2018-05-22T02:00:24.040Z,"2km ENE of Danville, CA",earthquake,0.12,0.16,,3,reviewed,nc,nc
